"sex","year","agegroup","meanpop"
1,1993,46,43541.5
1,1993,47,40902
1,1993,48,34998.5
1,1993,49,30681.5
1,1993,50,27129
1,1993,51,29824.5
1,1993,52,30388
1,1993,53,27737
1,1993,54,29429.5
1,1993,55,28114.5
1,1993,56,26790.5
1,1993,57,26309
1,1993,58,25976
1,1993,59,24861.5
1,1993,60,25005
1,1993,61,26045.5
1,1993,62,26975.5
1,1993,63,27650
1,1993,64,27346
1,1993,65,26527
1,1993,66,26055
1,1993,67,26150.5
1,1993,68,25792.5
1,1993,69,25601
1,1993,70,25109.5
1,1993,71,24336.5
1,1993,72,24251.5
1,1993,73,20730
1,1993,74,18760
1,1993,75,19646
1,1993,76,18517.5
1,1993,77,17664.5
1,1993,78,17476
1,1993,79,16864.5
1,1993,80,16013
1,1993,81,15067.5
1,1993,82,13709
1,1993,83,12445.5
1,1993,84,10929
1,1993,85,9306
1,1993,86,7917
1,1993,87,6454.5
1,1993,88,5236.5
1,1993,89,4142
1,1993,90,3217.5
1,1993,91,2543.5
1,1993,92,1944
1,1993,93,1388
1,1993,94,989.5
1,1993,95,662
1,1993,96,440
1,1993,97,287.5
1,1993,98,179.5
1,1993,99,110
1,1993,100,148.5
0,1994,0,32911.5
0,1994,1,33488.5
0,1994,2,33687.5
0,1994,3,33508.5
0,1994,4,33194
0,1994,5,32677.5
0,1994,6,31838
0,1994,7,31263.5
0,1994,8,31989.5
0,1994,9,33083
0,1994,10,34189
0,1994,11,34661
0,1994,12,33860
0,1994,13,33040
0,1994,14,32863.5
0,1994,15,32985
0,1994,16,33467
0,1994,17,33968.5
0,1994,18,33903.5
0,1994,19,32653
0,1994,20,30486.5
0,1994,21,29811
0,1994,22,30724
0,1994,23,31754.5
0,1994,24,33011
0,1994,25,34805
0,1994,26,36715
0,1994,27,37530
0,1994,28,37754
0,1994,29,38415.5
0,1994,30,39205
0,1994,31,39307
0,1994,32,39044.5
0,1994,33,38920
0,1994,34,38913.5
0,1994,35,38361
0,1994,36,38836
0,1994,37,40472.5
0,1994,38,40965
0,1994,39,40709
0,1994,40,40734
0,1994,41,41736
0,1994,42,42052
0,1994,43,42334
0,1994,44,44041
0,1994,45,45224.5
0,1994,46,45602
0,1994,47,45075.5
0,1994,48,42239.5
0,1994,49,36022
0,1994,50,31270
0,1994,51,27386.5
0,1994,52,29801.5
0,1994,53,30052.5
0,1994,54,26867
0,1994,55,28525
0,1994,56,27191
0,1994,57,25491.5
0,1994,58,24869.5
0,1994,59,24185.5
0,1994,60,22844.5
0,1994,61,22607
0,1994,62,23326
0,1994,63,23641.5
0,1994,64,23033.5
0,1994,65,22364
0,1994,66,21397
0,1994,67,20257.5
0,1994,68,19422
0,1994,69,18140.5
0,1994,70,16912.5
0,1994,71,15415
0,1994,72,14122
0,1994,73,13567.5
0,1994,74,11276.5
0,1994,75,9808
0,1994,76,9731
0,1994,77,8740
0,1994,78,8103.5
0,1994,79,7787.5
0,1994,80,7129.5
0,1994,81,6425.5
0,1994,82,5826
0,1994,83,5035.5
0,1994,84,4282.5
0,1994,85,3594.5
0,1994,86,2895.5
0,1994,87,2247
0,1994,88,1718.5
0,1994,89,1320
0,1994,90,978
0,1994,91,717
0,1994,92,520.5
0,1994,93,375
0,1994,94,262.5
0,1994,95,179
0,1994,96,97
0,1994,97,61
0,1994,98,44.5
0,1994,99,26
0,1994,100,18
1,1994,0,31814
1,1994,1,32168.5
1,1994,2,32396
1,1994,3,32199.5
1,1994,4,31703
1,1994,5,31263.5
1,1994,6,30436
1,1994,7,29833.5
1,1994,8,30626.5
1,1994,9,31771.5
1,1994,10,32751.5
1,1994,11,32922
1,1994,12,32201.5
1,1994,13,31563
1,1994,14,31581.5
1,1994,15,31721.5
1,1994,16,32023
1,1994,17,32519
1,1994,18,32280.5
1,1994,19,31227.5
1,1994,20,29103
1,1994,21,28131.5
1,1994,22,29429.5
1,1994,23,30745
1,1994,24,31600
1,1994,25,33321.5
1,1994,26,35278
1,1994,27,36111.5
1,1994,28,36398
1,1994,29,36778
1,1994,30,37401
1,1994,31,37459
1,1994,32,37254.5
1,1994,33,37315.5
1,1994,34,37340
1,1994,35,36857.5
1,1994,36,37259
1,1994,37,38739
1,1994,38,39297
1,1994,39,39571
1,1994,40,39626
1,1994,41,40064.5
1,1994,42,40193.5
1,1994,43,40441.5
1,1994,44,41931
1,1994,45,43227.5
1,1994,46,43832.5
1,1994,47,43478.5
1,1994,48,40837
1,1994,49,34926
1,1994,50,30636.5
1,1994,51,27061.5
1,1994,52,29737
1,1994,53,30312.5
1,1994,54,27664.5
1,1994,55,29345.5
1,1994,56,28039
1,1994,57,26713.5
1,1994,58,26205.5
1,1994,59,25867.5
1,1994,60,24747.5
1,1994,61,24865
1,1994,62,25895
1,1994,63,26790.5
1,1994,64,27453.5
1,1994,65,27126
1,1994,66,26292
1,1994,67,25752.5
1,1994,68,25847
1,1994,69,25413
1,1994,70,25221.5
1,1994,71,24641
1,1994,72,23827
1,1994,73,23656.5
1,1994,74,20173.5
1,1994,75,18193
1,1994,76,18979.5
1,1994,77,17783.5
1,1994,78,16884.5
1,1994,79,16593.5
1,1994,80,15907.5
1,1994,81,14988.5
1,1994,82,13948.5
1,1994,83,12549.5
1,1994,84,11271.5
1,1994,85,9743
1,1994,86,8179
1,1994,87,6866
1,1994,88,5488.5
1,1994,89,4347
1,1994,90,3397
1,1994,91,2579.5
1,1994,92,2027.5
1,1994,93,1484
1,1994,94,1032.5
1,1994,95,697
1,1994,96,466
1,1994,97,302
1,1994,98,183.5
1,1994,99,119.5
1,1994,100,164
0,1995,0,32519.5
0,1995,1,32964.5
0,1995,2,33516
0,1995,3,33703.5
0,1995,4,33535
0,1995,5,33241
0,1995,6,32730
0,1995,7,31893
0,1995,8,31312
0,1995,9,32042.5
0,1995,10,33125
0,1995,11,34241
0,1995,12,34697.5
0,1995,13,33896.5
0,1995,14,33072
0,1995,15,32910
0,1995,16,33010.5
0,1995,17,33489.5
0,1995,18,33975
0,1995,19,33882.5
0,1995,20,32638.5
0,1995,21,30477
0,1995,22,29813
0,1995,23,30723
0,1995,24,31771.5
0,1995,25,33019.5
0,1995,26,34789
0,1995,27,36711
0,1995,28,37505
0,1995,29,37742
0,1995,30,38396.5
0,1995,31,39191
0,1995,32,39288
0,1995,33,39005.5
0,1995,34,38886.5
0,1995,35,38854.5
0,1995,36,38304
0,1995,37,38778.5
0,1995,38,40379
0,1995,39,40891.5
0,1995,40,40625
0,1995,41,40621
0,1995,42,41592
0,1995,43,41915.5
0,1995,44,42189
0,1995,45,43866.5
0,1995,46,45032
0,1995,47,45389.5
0,1995,48,44836
0,1995,49,42009.5
0,1995,50,35821.5
0,1995,51,31066
0,1995,52,27208.5
0,1995,53,29590
0,1995,54,29823
0,1995,55,26661
0,1995,56,28260
0,1995,57,26927
0,1995,58,25248
0,1995,59,24574.5
0,1995,60,23855.5
0,1995,61,22518
0,1995,62,22236.5
0,1995,63,22938.5
0,1995,64,23150
0,1995,65,22518
0,1995,66,21857.5
0,1995,67,20855.5
0,1995,68,19670.5
0,1995,69,18817
0,1995,70,17503.5
0,1995,71,16247
0,1995,72,14752
0,1995,73,13468
0,1995,74,12873
0,1995,75,10661
0,1995,76,9217
0,1995,77,9068
0,1995,78,8099
0,1995,79,7443
0,1995,80,7102
0,1995,81,6408.5
0,1995,82,5720
0,1995,83,5171.5
0,1995,84,4399.5
0,1995,85,3707
0,1995,86,3077.5
0,1995,87,2426
0,1995,88,1850.5
0,1995,89,1398
0,1995,90,1053.5
0,1995,91,772.5
0,1995,92,548
0,1995,93,381
0,1995,94,271
0,1995,95,188.5
0,1995,96,119.5
0,1995,97,63.5
0,1995,98,38
0,1995,99,30.5
0,1995,100,23.5
1,1995,0,31313.5
1,1995,1,31860.5
1,1995,2,32207.5
1,1995,3,32426
1,1995,4,32240
1,1995,5,31745
1,1995,6,31306
1,1995,7,30485
1,1995,8,29870
1,1995,9,30668.5
1,1995,10,31815
1,1995,11,32789
1,1995,12,32963.5
1,1995,13,32231.5
1,1995,14,31597
1,1995,15,31613.5
1,1995,16,31759.5
1,1995,17,32054
1,1995,18,32559
1,1995,19,32256.5
1,1995,20,31216.5
1,1995,21,29122
1,1995,22,28127
1,1995,23,29454.5
1,1995,24,30776
1,1995,25,31619.5
1,1995,26,33313
1,1995,27,35262.5
1,1995,28,36090
1,1995,29,36380.5
1,1995,30,36782.5
1,1995,31,37391
1,1995,32,37453
1,1995,33,37277
1,1995,34,37332.5
1,1995,35,37333.5
1,1995,36,36877
1,1995,37,37264
1,1995,38,38734.5
1,1995,39,39304
1,1995,40,39559.5
1,1995,41,39614.5
1,1995,42,40051
1,1995,43,40170
1,1995,44,40413.5
1,1995,45,41887
1,1995,46,43166
1,1995,47,43768.5
1,1995,48,43424
1,1995,49,40743
1,1995,50,34856.5
1,1995,51,30563.5
1,1995,52,26969.5
1,1995,53,29653.5
1,1995,54,30221
1,1995,55,27590.5
1,1995,56,29258
1,1995,57,27938
1,1995,58,26601.5
1,1995,59,26109
1,1995,60,25742
1,1995,61,24616.5
1,1995,62,24729.5
1,1995,63,25733
1,1995,64,26597.5
1,1995,65,27228
1,1995,66,26902
1,1995,67,26012.5
1,1995,68,25459.5
1,1995,69,25484
1,1995,70,25072
1,1995,71,24769.5
1,1995,72,24153.5
1,1995,73,23291
1,1995,74,23052.5
1,1995,75,19573
1,1995,76,17580
1,1995,77,18245.5
1,1995,78,17049
1,1995,79,16082.5
1,1995,80,15700.5
1,1995,81,14912
1,1995,82,13932.5
1,1995,83,12808.5
1,1995,84,11419.5
1,1995,85,10106
1,1995,86,8621.5
1,1995,87,7153
1,1995,88,5860.5
1,1995,89,4626
1,1995,90,3594
1,1995,91,2772.5
1,1995,92,2052
1,1995,93,1573.5
1,1995,94,1128.5
1,1995,95,731.5
1,1995,96,497
1,1995,97,318.5
1,1995,98,201
1,1995,99,122.5
1,1995,100,182
0,1996,0,31517.5
0,1996,1,32594
0,1996,2,33011
0,1996,3,33533.5
0,1996,4,33745
0,1996,5,33577
0,1996,6,33297.5
0,1996,7,32773
0,1996,8,31942
0,1996,9,31358.5
0,1996,10,32077.5
0,1996,11,33170
0,1996,12,34290
0,1996,13,34727.5
0,1996,14,33919
0,1996,15,33117
0,1996,16,32939.5
0,1996,17,33028
0,1996,18,33495.5
0,1996,19,33965.5
0,1996,20,33879.5
0,1996,21,32630.5
0,1996,22,30476
0,1996,23,29811
0,1996,24,30750
0,1996,25,31781.5
0,1996,26,33029
0,1996,27,34790.5
0,1996,28,36701.5
0,1996,29,37475.5
0,1996,30,37723
0,1996,31,38386.5
0,1996,32,39163.5
0,1996,33,39268
0,1996,34,38948.5
0,1996,35,38830
0,1996,36,38806
0,1996,37,38255.5
0,1996,38,38693.5
0,1996,39,40320
0,1996,40,40799.5
0,1996,41,40531
0,1996,42,40503
0,1996,43,41470
0,1996,44,41763
0,1996,45,42036.5
0,1996,46,43679.5
0,1996,47,44807
0,1996,48,45166.5
0,1996,49,44600.5
0,1996,50,41785.5
0,1996,51,35597.5
0,1996,52,30867
0,1996,53,27013
0,1996,54,29363
0,1996,55,29598.5
0,1996,56,26405
0,1996,57,27987
0,1996,58,26645
0,1996,59,24953
0,1996,60,24243
0,1996,61,23503.5
0,1996,62,22172.5
0,1996,63,21850
0,1996,64,22499.5
0,1996,65,22664
0,1996,66,21985
0,1996,67,21301
0,1996,68,20240.5
0,1996,69,19063.5
0,1996,70,18178
0,1996,71,16825
0,1996,72,15574
0,1996,73,14067.5
0,1996,74,12781.5
0,1996,75,12166
0,1996,76,9994.5
0,1996,77,8602.5
0,1996,78,8399.5
0,1996,79,7442.5
0,1996,80,6781
0,1996,81,6419.5
0,1996,82,5718
0,1996,83,5065.5
0,1996,84,4528
0,1996,85,3818.5
0,1996,86,3159.5
0,1996,87,2572.5
0,1996,88,1985
0,1996,89,1502
0,1996,90,1104
0,1996,91,825
0,1996,92,584.5
0,1996,93,399.5
0,1996,94,279
0,1996,95,191.5
0,1996,96,127
0,1996,97,80
0,1996,98,35
0,1996,99,23
0,1996,100,28
1,1996,0,30112
1,1996,1,31396.5
1,1996,2,31905.5
1,1996,3,32247
1,1996,4,32459
1,1996,5,32271.5
1,1996,6,31792.5
1,1996,7,31353
1,1996,8,30530.5
1,1996,9,29913.5
1,1996,10,30712
1,1996,11,31843
1,1996,12,32838
1,1996,13,32998
1,1996,14,32263.5
1,1996,15,31624
1,1996,16,31642
1,1996,17,31790
1,1996,18,32092.5
1,1996,19,32537
1,1996,20,32245.5
1,1996,21,31242.5
1,1996,22,29139.5
1,1996,23,28170
1,1996,24,29495.5
1,1996,25,30792.5
1,1996,26,31625.5
1,1996,27,33328.5
1,1996,28,35239
1,1996,29,36086.5
1,1996,30,36377.5
1,1996,31,36746.5
1,1996,32,37404.5
1,1996,33,37459.5
1,1996,34,37279.5
1,1996,35,37343.5
1,1996,36,37339
1,1996,37,36894
1,1996,38,37254.5
1,1996,39,38728.5
1,1996,40,39276.5
1,1996,41,39544.5
1,1996,42,39608
1,1996,43,40017.5
1,1996,44,40143.5
1,1996,45,40361.5
1,1996,46,41835
1,1996,47,43115
1,1996,48,43710.5
1,1996,49,43328.5
1,1996,50,40653
1,1996,51,34782.5
1,1996,52,30474
1,1996,53,26899.5
1,1996,54,29565.5
1,1996,55,30138.5
1,1996,56,27506
1,1996,57,29145
1,1996,58,27820
1,1996,59,26502.5
1,1996,60,25992
1,1996,61,25618.5
1,1996,62,24477
1,1996,63,24573
1,1996,64,25549
1,1996,65,26386.5
1,1996,66,27003.5
1,1996,67,26633
1,1996,68,25714.5
1,1996,69,25113.5
1,1996,70,25136
1,1996,71,24639
1,1996,72,24298.5
1,1996,73,23619
1,1996,74,22721.5
1,1996,75,22390
1,1996,76,18903
1,1996,77,16928
1,1996,78,17510
1,1996,79,16249
1,1996,80,15223.5
1,1996,81,14725.5
1,1996,82,13855
1,1996,83,12823.5
1,1996,84,11674
1,1996,85,10279
1,1996,86,8948.5
1,1996,87,7531
1,1996,88,6122.5
1,1996,89,4945
1,1996,90,3802
1,1996,91,2926
1,1996,92,2199
1,1996,93,1595
1,1996,94,1187.5
1,1996,95,815
1,1996,96,506
1,1996,97,334
1,1996,98,216.5
1,1996,99,137
1,1996,100,184.5
0,1997,0,30471
0,1997,1,31607
0,1997,2,32644.5
0,1997,3,33016
0,1997,4,33572.5
0,1997,5,33782
0,1997,6,33617.5
0,1997,7,33333
0,1997,8,32818.5
0,1997,9,31976.5
0,1997,10,31405.5
0,1997,11,32122.5
0,1997,12,33220
0,1997,13,34324.5
0,1997,14,34765.5
0,1997,15,33971
0,1997,16,33136.5
0,1997,17,32970
0,1997,18,33038
0,1997,19,33498.5
0,1997,20,33966.5
0,1997,21,33860.5
0,1997,22,32627
0,1997,23,30476
0,1997,24,29849.5
0,1997,25,30772.5
0,1997,26,31822.5
0,1997,27,33042
0,1997,28,34810
0,1997,29,36685.5
0,1997,30,37478
0,1997,31,37727
0,1997,32,38360
0,1997,33,39143.5
0,1997,34,39203.5
0,1997,35,38911
0,1997,36,38785
0,1997,37,38745
0,1997,38,38190.5
0,1997,39,38620
0,1997,40,40234.5
0,1997,41,40704
0,1997,42,40422.5
0,1997,43,40392
0,1997,44,41326
0,1997,45,41610.5
0,1997,46,41867
0,1997,47,43493.5
0,1997,48,44600
0,1997,49,44950
0,1997,50,44334
0,1997,51,41522
0,1997,52,35368
0,1997,53,30642
0,1997,54,26820.5
0,1997,55,29126.5
0,1997,56,29328.5
0,1997,57,26161
0,1997,58,27681.5
0,1997,59,26310.5
0,1997,60,24629
0,1997,61,23905
0,1997,62,23172.5
0,1997,63,21799
0,1997,64,21465
0,1997,65,22067.5
0,1997,66,22146
0,1997,67,21432.5
0,1997,68,20721.5
0,1997,69,19633.5
0,1997,70,18436.5
0,1997,71,17520
0,1997,72,16163.5
0,1997,73,14865.5
0,1997,74,13363.5
0,1997,75,12094.5
0,1997,76,11428
0,1997,77,9336.5
0,1997,78,7993
0,1997,79,7740
0,1997,80,6795.5
0,1997,81,6159.5
0,1997,82,5775
0,1997,83,5043
0,1997,84,4452
0,1997,85,3934.5
0,1997,86,3248.5
0,1997,87,2647.5
0,1997,88,2103
0,1997,89,1609.5
0,1997,90,1180
0,1997,91,869.5
0,1997,92,624.5
0,1997,93,436
0,1997,94,288.5
0,1997,95,194
0,1997,96,133
0,1997,97,88.5
0,1997,98,47.5
0,1997,99,19
0,1997,100,25.5
1,1997,0,29270.5
1,1997,1,30214
1,1997,2,31441.5
1,1997,3,31939.5
1,1997,4,32276
1,1997,5,32496.5
1,1997,6,32305
1,1997,7,31845.5
1,1997,8,31405
1,1997,9,30584.5
1,1997,10,29959.5
1,1997,11,30741
1,1997,12,31899
1,1997,13,32886
1,1997,14,33018.5
1,1997,15,32300
1,1997,16,31649
1,1997,17,31679
1,1997,18,31826
1,1997,19,32070
1,1997,20,32536
1,1997,21,32254.5
1,1997,22,31283
1,1997,23,29182.5
1,1997,24,28214
1,1997,25,29514.5
1,1997,26,30816.5
1,1997,27,31649.5
1,1997,28,33331.5
1,1997,29,35248
1,1997,30,36057.5
1,1997,31,36372
1,1997,32,36758.5
1,1997,33,37395
1,1997,34,37468
1,1997,35,37289.5
1,1997,36,37342.5
1,1997,37,37347
1,1997,38,36887.5
1,1997,39,37240.5
1,1997,40,38693
1,1997,41,39263
1,1997,42,39549
1,1997,43,39580
1,1997,44,39971.5
1,1997,45,40090.5
1,1997,46,40313.5
1,1997,47,41792
1,1997,48,43042.5
1,1997,49,43623.5
1,1997,50,43238
1,1997,51,40574
1,1997,52,34691
1,1997,53,30394
1,1997,54,26828.5
1,1997,55,29482.5
1,1997,56,30040.5
1,1997,57,27423
1,1997,58,29032.5
1,1997,59,27717.5
1,1997,60,26402
1,1997,61,25858.5
1,1997,62,25470.5
1,1997,63,24313
1,1997,64,24404
1,1997,65,25354.5
1,1997,66,26162
1,1997,67,26735
1,1997,68,26350
1,1997,69,25376
1,1997,70,24765
1,1997,71,24708.5
1,1997,72,24212.5
1,1997,73,23765
1,1997,74,23062
1,1997,75,22098
1,1997,76,21667.5
1,1997,77,18212
1,1997,78,16245.5
1,1997,79,16719
1,1997,80,15394
1,1997,81,14320
1,1997,82,13723
1,1997,83,12799.5
1,1997,84,11695
1,1997,85,10553.5
1,1997,86,9135.5
1,1997,87,7850.5
1,1997,88,6468
1,1997,89,5178.5
1,1997,90,4060.5
1,1997,91,3058.5
1,1997,92,2315.5
1,1997,93,1696.5
1,1997,94,1186
1,1997,95,857
1,1997,96,560.5
1,1997,97,354
1,1997,98,229.5
1,1997,99,152.5
1,1997,100,185
0,1998,0,29459.5
0,1998,1,30569.5
0,1998,2,31643
0,1998,3,32641.5
0,1998,4,33038
0,1998,5,33605
0,1998,6,33796.5
0,1998,7,33666
0,1998,8,33389
0,1998,9,32856
0,1998,10,32025
0,1998,11,31449.5
0,1998,12,32172
0,1998,13,33276.5
0,1998,14,34372.5
0,1998,15,34801
0,1998,16,33996
0,1998,17,33170.5
0,1998,18,32988.5
0,1998,19,33043.5
0,1998,20,33489.5
0,1998,21,33949.5
0,1998,22,33864.5
0,1998,23,32662
0,1998,24,30537.5
0,1998,25,29904.5
0,1998,26,30825
0,1998,27,31841
0,1998,28,33066.5
0,1998,29,34827.5
0,1998,30,36705.5
0,1998,31,37479
0,1998,32,37717
0,1998,33,38322.5
0,1998,34,39090
0,1998,35,39185
0,1998,36,38874.5
0,1998,37,38728.5
0,1998,38,38683.5
0,1998,39,38130
0,1998,40,38554.5
0,1998,41,40145
0,1998,42,40591.5
0,1998,43,40319
0,1998,44,40262
0,1998,45,41180.5
0,1998,46,41458
0,1998,47,41694
0,1998,48,43287.5
0,1998,49,44393
0,1998,50,44683
0,1998,51,44044
0,1998,52,41233
0,1998,53,35107.5
0,1998,54,30408
0,1998,55,26598.5
0,1998,56,28868
0,1998,57,29036
0,1998,58,25902.5
0,1998,59,27350
0,1998,60,25980.5
0,1998,61,24301.5
0,1998,62,23564.5
0,1998,63,22801.5
0,1998,64,21430.5
0,1998,65,21060
0,1998,66,21591
0,1998,67,21579.5
0,1998,68,20889
0,1998,69,20079
0,1998,70,19014.5
0,1998,71,17791.5
0,1998,72,16824
0,1998,73,15435
0,1998,74,14161
0,1998,75,12659
0,1998,76,11388.5
0,1998,77,10707.5
0,1998,78,8681.5
0,1998,79,7383.5
0,1998,80,7078
0,1998,81,6181
0,1998,82,5559
0,1998,83,5083
0,1998,84,4426.5
0,1998,85,3866.5
0,1998,86,3334
0,1998,87,2722
0,1998,88,2164
0,1998,89,1689
0,1998,90,1287
0,1998,91,939
0,1998,92,660
0,1998,93,464.5
0,1998,94,318.5
0,1998,95,195
0,1998,96,136.5
0,1998,97,94
0,1998,98,56
0,1998,99,27.5
0,1998,100,25
1,1998,0,28442
1,1998,1,29352.5
1,1998,2,30264.5
1,1998,3,31452
1,1998,4,31972
1,1998,5,32309
1,1998,6,32505
1,1998,7,32356
1,1998,8,31891.5
1,1998,9,31458
1,1998,10,30633
1,1998,11,30001
1,1998,12,30795.5
1,1998,13,31943
1,1998,14,32913
1,1998,15,33053.5
1,1998,16,32345
1,1998,17,31692
1,1998,18,31708.5
1,1998,19,31804
1,1998,20,32082.5
1,1998,21,32530.5
1,1998,22,32309
1,1998,23,31307
1,1998,24,29225
1,1998,25,28232.5
1,1998,26,29523.5
1,1998,27,30827
1,1998,28,31670.5
1,1998,29,33350
1,1998,30,35258.5
1,1998,31,36072.5
1,1998,32,36373
1,1998,33,36772.5
1,1998,34,37396.5
1,1998,35,37468.5
1,1998,36,37304.5
1,1998,37,37353.5
1,1998,38,37350
1,1998,39,36883.5
1,1998,40,37231.5
1,1998,41,38704
1,1998,42,39245
1,1998,43,39540.5
1,1998,44,39539.5
1,1998,45,39929
1,1998,46,40047.5
1,1998,47,40264
1,1998,48,41724
1,1998,49,42968.5
1,1998,50,43546.5
1,1998,51,43159
1,1998,52,40470.5
1,1998,53,34586.5
1,1998,54,30301
1,1998,55,26741.5
1,1998,56,29383
1,1998,57,29943.5
1,1998,58,27325
1,1998,59,28926
1,1998,60,27609.5
1,1998,61,26258.5
1,1998,62,25709
1,1998,63,25314
1,1998,64,24159
1,1998,65,24227.5
1,1998,66,25133.5
1,1998,67,25901.5
1,1998,68,26462
1,1998,69,26031
1,1998,70,25025.5
1,1998,71,24370
1,1998,72,24275.5
1,1998,73,23697.5
1,1998,74,23186.5
1,1998,75,22451
1,1998,76,21409
1,1998,77,20878
1,1998,78,17486
1,1998,79,15552
1,1998,80,15860.5
1,1998,81,14524
1,1998,82,13402
1,1998,83,12695.5
1,1998,84,11695.5
1,1998,85,10580
1,1998,86,9417.5
1,1998,87,8044
1,1998,88,6767
1,1998,89,5503
1,1998,90,4325
1,1998,91,3286.5
1,1998,92,2418
1,1998,93,1787.5
1,1998,94,1269.5
1,1998,95,860
1,1998,96,600
1,1998,97,397.5
1,1998,98,247.5
1,1998,99,147.5
1,1998,100,189
0,1999,0,29112
0,1999,1,29545.5
0,1999,2,30597.5
0,1999,3,31670
0,1999,4,32663
0,1999,5,33064.5
0,1999,6,33620.5
0,1999,7,33833
0,1999,8,33714.5
0,1999,9,33430.5
0,1999,10,32888.5
0,1999,11,32061
0,1999,12,31493.5
0,1999,13,32229.5
0,1999,14,33310
0,1999,15,34390.5
0,1999,16,34835.5
0,1999,17,34015
0,1999,18,33191.5
0,1999,19,32992.5
0,1999,20,33041
0,1999,21,33467.5
0,1999,22,33949
0,1999,23,33885.5
0,1999,24,32726.5
0,1999,25,30606.5
0,1999,26,29972
0,1999,27,30851.5
0,1999,28,31861.5
0,1999,29,33090.5
0,1999,30,34838
0,1999,31,36686.5
0,1999,32,37467
0,1999,33,37673.5
0,1999,34,38292.5
0,1999,35,39058
0,1999,36,39137
0,1999,37,38821.5
0,1999,38,38652
0,1999,39,38615
0,1999,40,38063
0,1999,41,38461
0,1999,42,40050
0,1999,43,40482.5
0,1999,44,40198.5
0,1999,45,40109.5
0,1999,46,41024.5
0,1999,47,41274
0,1999,48,41480.5
0,1999,49,43080
0,1999,50,44160.5
0,1999,51,44412
0,1999,52,43743
0,1999,53,40956
0,1999,54,34841.5
0,1999,55,30163
0,1999,56,26366
0,1999,57,28573
0,1999,58,28743
0,1999,59,25611.5
0,1999,60,27029.5
0,1999,61,25631
0,1999,62,23938.5
0,1999,63,23195.5
0,1999,64,22403
0,1999,65,21004.5
0,1999,66,20634.5
0,1999,67,21061.5
0,1999,68,21031
0,1999,69,20243.5
0,1999,70,19447
0,1999,71,18352
0,1999,72,17088
0,1999,73,16080
0,1999,74,14713.5
0,1999,75,13416
0,1999,76,11923
0,1999,77,10714
0,1999,78,9964
0,1999,79,8038
0,1999,80,6771.5
0,1999,81,6420
0,1999,82,5560.5
0,1999,83,4932.5
0,1999,84,4460.5
0,1999,85,3834.5
0,1999,86,3277
0,1999,87,2805
0,1999,88,2249
0,1999,89,1742
0,1999,90,1346.5
0,1999,91,1009.5
0,1999,92,691
0,1999,93,489
0,1999,94,339.5
0,1999,95,222
0,1999,96,134
0,1999,97,91.5
0,1999,98,56.5
0,1999,99,33.5
0,1999,100,33
1,1999,0,27968.5
1,1999,1,28512.5
1,1999,2,29396
1,1999,3,30277
1,1999,4,31487
1,1999,5,31994.5
1,1999,6,32321.5
1,1999,7,32550.5
1,1999,8,32384
1,1999,9,31929.5
1,1999,10,31507.5
1,1999,11,30676.5
1,1999,12,30041
1,1999,13,30819.5
1,1999,14,31974
1,1999,15,32948.5
1,1999,16,33104.5
1,1999,17,32381.5
1,1999,18,31711.5
1,1999,19,31668.5
1,1999,20,31763.5
1,1999,21,32068
1,1999,22,32563
1,1999,23,32284.5
1,1999,24,31306.5
1,1999,25,29229.5
1,1999,26,28211.5
1,1999,27,29526
1,1999,28,30831
1,1999,29,31704
1,1999,30,33364.5
1,1999,31,35263.5
1,1999,32,36046.5
1,1999,33,36383
1,1999,34,36755
1,1999,35,37390
1,1999,36,37479.5
1,1999,37,37314.5
1,1999,38,37343.5
1,1999,39,37355
1,1999,40,36877
1,1999,41,37219
1,1999,42,38680.5
1,1999,43,39237
1,1999,44,39512
1,1999,45,39514
1,1999,46,39877.5
1,1999,47,39984.5
1,1999,48,40196
1,1999,49,41661
1,1999,50,42896
1,1999,51,43466
1,1999,52,43065
1,1999,53,40348.5
1,1999,54,34466.5
1,1999,55,30205
1,1999,56,26647
1,1999,57,29279
1,1999,58,29828
1,1999,59,27218.5
1,1999,60,28805.5
1,1999,61,27474
1,1999,62,26125
1,1999,63,25565.5
1,1999,64,25154
1,1999,65,23986
1,1999,66,24022.5
1,1999,67,24903.5
1,1999,68,25664
1,1999,69,26176
1,1999,70,25659.5
1,1999,71,24673
1,1999,72,23924
1,1999,73,23788
1,1999,74,23140.5
1,1999,75,22591.5
1,1999,76,21776.5
1,1999,77,20686
1,1999,78,20083
1,1999,79,16734.5
1,1999,80,14742.5
1,1999,81,14976
1,1999,82,13592.5
1,1999,83,12402
1,1999,84,11628
1,1999,85,10602
1,1999,86,9457.5
1,1999,87,8290
1,1999,88,6987.5
1,1999,89,5744.5
1,1999,90,4593.5
1,1999,91,3519.5
1,1999,92,2626
1,1999,93,1880
1,1999,94,1340
1,1999,95,934
1,1999,96,613.5
1,1999,97,433
1,1999,98,265.5
1,1999,99,152.5
1,1999,100,196.5
0,2000,0,29202.5
0,2000,1,29199.5
0,2000,2,29583.5
0,2000,3,30622
0,2000,4,31697.5
0,2000,5,32684
0,2000,6,33096
0,2000,7,33634.5
0,2000,8,33862.5
0,2000,9,33754
0,2000,10,33454.5
0,2000,11,32911.5
0,2000,12,32088.5
0,2000,13,31538
0,2000,14,32257
0,2000,15,33332.5
